Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
21-Oct-19,133,1:14:00 PM,Monday,Nielson and Ellesmere,Mechanical,11,22,service,3459
21-Oct-19,110,1:57:00 PM,Monday,Longbranch Loop.,Mechanical,18,36,E/B,8065
21-Oct-19,37,2:00:00 PM,Monday,Bothways on Islington,General Delay,20,1,B/W,
21-Oct-19,47,2:19:00 PM,Monday,Lansdowne and Bloor,Diversion,77,86,B/W,
21-Oct-19,125,2:25:00 PM,Monday,Antibes / Torresdale,Mechanical,12,22,E/B,1228
21-Oct-19,60,2:29:00 PM,Monday,Steeles / Hwy 27,Diversion,46,55,E/B,3244
21-Oct-19,36,2:34:00 PM,Monday,Sentinel,Diversion,52,62,W/B,9130
21-Oct-19,927,2:35:00 PM,Monday,Steeles/HWY 27,Diversion,20,36,W/B,3225
21-Oct-19,47,2:40:00 PM,Monday,Caledonia and Innis,Diversion,44,59,S/B,
21-Oct-19,133,2:42:00 PM,Monday,McCowan Rd. / Ellesmere Rd,Mechanical,8,16,E/B,1561
21-Oct-19,984,2:49:00 PM,Monday,Sheppard West Station,Mechanical,10,20,E/B,3232
21-Oct-19,123,3:11:00 PM,Monday,Sherway Gardens,Emergency Services,21,42,E/B,8018
21-Oct-19,52,3:25:00 PM,Monday,Lawrence West Station,Mechanical,14,28,E/B,1248
21-Oct-19,939,3:36:00 PM,Monday,Scarborough Town Center,Mechanical,12,22,E/B,1206
21-Oct-19,32,3:37:00 PM,Monday,Pine and Lawrence,Mechanical,9,19,,1359
21-Oct-19,123,3:42:00 PM,Monday,Sherway gardens,Utilized Off Route,16,32,N/B,7979
21-Oct-19,72,3:45:00 PM,Monday,Queens Quay and Yonge St,Investigation,24,42,E/B,9218
21-Oct-19,123,3:50:00 PM,Monday,Sherway Gardens,Investigation,11,22,E/B,8083
21-Oct-19,46,4:06:00 PM,Monday,Kipling Station,Mechanical,11,22,S/B,3574
21-Oct-19,96,4:15:00 PM,Monday,Claireville and Hudder,Investigation,25,50,S/B,3339
21-Oct-19,95,4:20:00 PM,Monday,Warden and Ellesmere,Investigation,11,21,W/B,1701
21-Oct-19,985,4:52:00 PM,Monday,Bridlewood and Sheppard Ave,Investigation,10,20,E/B,9058
21-Oct-19,165,4:58:00 PM,Monday,steeles and barmac,Mechanical,9,18,S/B,3317
21-Oct-19,944,5:00:00 PM,Monday,Humber college,Mechanical,9,18,N/B,8602
21-Oct-19,60,5:05:00 PM,Monday,Pioneer Village stn,Mechanical,9,18,W/B,3359
21-Oct-19,72,5:18:00 PM,Monday,Pape Station,Mechanical,10,20,S/B,8514
21-Oct-19,36,5:33:00 PM,Monday,Finch and Martin Grove,Mechanical,6,12,E/B,9127
21-Oct-19,15,5:51:00 PM,Monday,Old Mill Station,Mechanical,13,26,S/B,8064
21-Oct-19,47,6:10:00 PM,Monday,Yorkdale,Mechanical,15,30,S/B,1132
21-Oct-19,102,6:34:00 PM,Monday,Warden station,Utilized Off Route,20,40,N/B,8459
21-Oct-19,45,6:35:00 PM,Monday,Rexdale and kipling,Mechanical,9,18,N/B,7959
21-Oct-19,16,6:35:00 PM,Monday,Danforth and Midland,Mechanical,9,18,S/B,3126
21-Oct-19,102,6:35:00 PM,Monday,Warden station,Utilized Off Route,22,44,N/B,8409
21-Oct-19,60,6:40:00 PM,Monday,Steeles / Bathurst,Mechanical,9,18,W/B,3363
21-Oct-19,86,6:44:00 PM,Monday,Kennedy Station,Emergency Services,18,36,E/B,8629
21-Oct-19,76,6:47:00 PM,Monday,Royal York Station,Investigation,5,10,S/B,7961
21-Oct-19,68,6:47:00 PM,Monday,Warden / Ellesmere Rd,Mechanical,31,62,N/B,8747
21-Oct-19,102,7:00:00 PM,Monday,Nugget and Marjham,Mechanical,10,20,S/B,8537
21-Oct-19,60,7:15:00 PM,Monday,Steeles / Bathurst,Mechanical,9,18,W/B,3485
21-Oct-19,87,7:32:00 PM,Monday,Broadview Station,Investigation,9,18,N/B,3106
21-Oct-19,113,7:48:00 PM,Monday,Main Station,Mechanical,20,40,E/B,8582
21-Oct-19,96,8:34:00 PM,Monday,Wilson and Yonge,Investigation,26,52,W/B,3568
21-Oct-19,7,9:14:00 PM,Monday,greenwin village and bathurst,Mechanical,8,16,S/B,8214
21-Oct-19,32,10:41:00 PM,Monday,caledonia and eglinton,Mechanical,11,22,W/B,1029
21-Oct-19,68,10:55:00 PM,Monday,Warden and Boem,Diversion,15,30,S/B,
21-Oct-19,15,11:04:00 PM,Monday,Sherway gardens,Mechanical,15,30,E/B,8064
21-Oct-19,60,11:27:00 PM,Monday,Steeles and Martin Grove,Mechanical,17,34,E/B,3363
21-Oct-19,25,11:28:00 PM,Monday,Don Mills and Overlea,Mechanical,10,20,S/B,8809
22-Oct-19,90,12:00:00 AM,Tuesday,stclair west station,Utilized Off Route,10,20,E/B,8163
22-Oct-19,39,12:30:00 AM,Tuesday,Finch east and Kennedy,Mechanical,20,40,W/B,1341
22-Oct-19,300,3:06:00 AM,Tuesday,Bloor Street and Palmerston Blvd,Investigation,20,40,W/B,8936
22-Oct-19,320,3:59:00 AM,Tuesday,Crescent rd and Yonge,Diversion,21,29,B/W,8349
22-Oct-19,5,5:00:00 AM,Tuesday,AVENUE ROAD/ COLLEGE,Diversion,720,750,B/W,
22-Oct-19,42,5:28:00 AM,Tuesday,Dynamic Drive at McNicoll Ave,Utilized Off Route,1,1,WB,1400
22-Oct-19,54,6:00:00 AM,Tuesday,Warden and Lawrence,Mechanical,8,16,W/B,8662
22-Oct-19,53,6:01:00 AM,Tuesday,Fairway Heights Drive on Steeles Ave East,Mechanical,6,11,Wb,1703
22-Oct-19,116,6:20:00 AM,Tuesday,Eglinton at Kingston,Vision,12,24,W/B,8652
22-Oct-19,84,6:22:00 AM,Tuesday,Sheppard Yonge Station,Mechanical,11,22,W/B,3302
22-Oct-19,986,6:30:00 AM,Tuesday,Kennedy Station - Meadowvale Loop,General Delay,20,25,B/W,
22-Oct-19,129,7:00:00 AM,Tuesday,Scarborough Town Center to Major MacKenzie,General Delay,10,23,B/W,
22-Oct-19,162,7:14:00 AM,Tuesday,Roe Loop,Mechanical,10,20,S/B,1340
22-Oct-19,38,7:15:00 AM,Tuesday,Scarborough Town Center to Rouge Hill GO Stn,General Delay,9,20,B/W,
22-Oct-19,133,7:15:00 AM,Tuesday,Scarborough to Morningside/Finch,General Delay,8,19,B/W,
22-Oct-19,600,7:15:00 AM,Tuesday,Wilson station,Utilized Off Route,1,1,B/W,1420
22-Oct-19,46,7:16:00 AM,Tuesday,Steels & Martin Grove,Mechanical,11,22,N/B,3709
22-Oct-19,709,7:20:00 AM,Tuesday,Ossington Station,Utilized Off Route,1,1,B/W,1553
22-Oct-19,601,7:20:00 AM,Tuesday,EGLINTON STATION,Utilized Off Route,1,1,B/W,1315
22-Oct-19,610,7:25:00 AM,Tuesday,WARDEN STATION,Utilized Off Route,1,1,B/W,8894
22-Oct-19,607,7:26:00 AM,Tuesday,Finch stn,Utilized Off Route,,,S/B,1688
22-Oct-19,17,7:30:00 AM,Tuesday,Birchmount rd,General Delay,10,1,B/W,
22-Oct-19,939,7:30:00 AM,Tuesday,Route 939,General Delay,12,17,B/W,
22-Oct-19,39,7:30:00 AM,Tuesday,Route 39,General Delay,12,17,B/W,
22-Oct-19,42,7:33:00 AM,Tuesday,Leslie St on Cummer Ave,Utilized Off Route,1,1,WB,3304
22-Oct-19,995,7:35:00 AM,Tuesday,Mondeo and Ellesmere,Diversion,36,50,bw,3458
22-Oct-19,95,7:35:00 AM,Tuesday,Ellesmere and Mondeo,Diversion,35,45,bw,1310
22-Oct-19,32,7:51:00 AM,Tuesday,Renforth Station,Mechanical,7,14,E/B,1073
22-Oct-19,46,7:55:00 AM,Tuesday,Rexdale & Martin Grove,Investigation,13,26,S/B,3221
22-Oct-19,84,8:00:00 AM,Tuesday,Weston Rd and Bradstock Rd to Sheppard-Yoge Station,General Delay,15,25,B/W,
22-Oct-19,169,8:00:00 AM,Tuesday,Don Mills STN to Scarborough Town Center,General Delay,10,36,B/W,
22-Oct-19,984,8:00:00 AM,Tuesday,Weston Rd and Bradstock rd to Sheppard-Yonge Station,General Delay,15,25,B/W,
22-Oct-19,939,8:02:00 AM,Tuesday,Finch stn,Investigation,7,15,E/B,1707
22-Oct-19,609,8:08:00 AM,Tuesday,Dundas west stn (on route 505),Mechanical,,,E/B,1420
22-Oct-19,15,8:11:00 AM,Tuesday,Kipling & Evans,Mechanical,13,26,W/B,8066
22-Oct-19,607,8:26:00 AM,Tuesday,Finch stn,Utilized Off Route,,,S/B,1400
22-Oct-19,116,8:28:00 AM,Tuesday,Morningside at Military Trail,Mechanical,6,12,N/B,8723
22-Oct-19,924,8:38:00 AM,Tuesday,Victoria Park Ave/Eglinton Ave E,Mechanical,10,19,N/B,8575
22-Oct-19,25,8:45:00 AM,Tuesday,Selkirk St,Investigation,8,16,S/B,8775
22-Oct-19,97,8:57:00 AM,Tuesday,Yonge and Bloor,Diversion,90,120,N/B,1384
22-Oct-19,6,9:08:00 AM,Tuesday,Bay and Carlton,Mechanical,5,10,B/W,1112
22-Oct-19,939,9:20:00 AM,Tuesday,Finch and Brahms,Mechanical,7,15,E/B,1240
22-Oct-19,48,9:23:00 AM,Tuesday,Royal york mills,Mechanical,13,27,W/B,8413
22-Oct-19,133,9:25:00 AM,Tuesday,Neilson and Tapscott,Diversion,184,195,S/B,
22-Oct-19,90,9:32:00 AM,Tuesday,St. Clair West Station,Utilized Off Route,10,20,N/B,1247
22-Oct-19,85,9:33:00 AM,Tuesday,Malvern Gate,Mechanical,15,22,E/B,3529
22-Oct-19,63,9:35:00 AM,Tuesday,Oakwood Loop,Utilized Off Route,5,10,S/B,8325
22-Oct-19,41,9:43:00 AM,Tuesday,St Clair / Old Weston Road,Mechanical,14,28,S/B,
22-Oct-19,24,9:44:00 AM,Tuesday,Victoria Park Ave/Steeles Ave E,Mechanical,10,20,S/B,8761
22-Oct-19,94,9:45:00 AM,Tuesday,Sherbourne& wellesley and Queens park,General Delay,18,32,B/W,
22-Oct-19,125,9:45:00 AM,Tuesday,Drewry Route,Utilized Off Route,1,1,BW,3304
22-Oct-19,60,10:00:00 AM,Tuesday,Finch Station,Mechanical,9,19,NB,3258
22-Oct-19,32,10:03:00 AM,Tuesday,Eglinton station,Mechanical,1,1,E/B,1139
22-Oct-19,53,10:05:00 AM,Tuesday,Steeles and Leslie,General Delay,25,50,E/B,1339
22-Oct-19,76,10:10:00 AM,Tuesday,Royal York and Melrose,Investigation,10,20,N/B,8604
22-Oct-19,996,10:20:00 AM,Tuesday,Martin Grove and West Humber Blvd,Mechanical,12,24,E/B,3595
22-Oct-19,939,10:30:00 AM,Tuesday,McCowan and Sheppard,Mechanical,9,17,N/B,1526
22-Oct-19,707,10:39:00 AM,Tuesday,Finch stn,Utilized Off Route,,,S/B,3487
22-Oct-19,21,10:42:00 AM,Tuesday,Brimley and Steeles,Mechanical,12,24,S/B,1323
22-Oct-19,122,11:05:00 AM,Tuesday,Roywoods and Fenside,Mechanical,17,34,W/B,8373
22-Oct-19,111,11:06:00 AM,Tuesday,Kipling Station,Mechanical,15,30,N/B,8062
22-Oct-19,939,12:55:00 PM,Tuesday,Scarborough Town Center,Mechanical,8,17,E/B,3422
22-Oct-19,60,1:10:00 PM,Tuesday,,Investigation,9,18,W/B,3301
22-Oct-19,73,1:18:00 PM,Tuesday,St Phillips and Weston,Mechanical,17,34,S/B,8457
22-Oct-19,34,1:19:00 PM,Tuesday,Kennedy station,Mechanical,12,24,WB,8742
22-Oct-19,985,1:41:00 PM,Tuesday,STC,Mechanical,12,24,N/B,9086
22-Oct-19,37,2:00:00 PM,Tuesday,Islington Station,Mechanical,25,50,N/B,8044
22-Oct-19,53,2:06:00 PM,Tuesday,Woodbine on Steeles,Mechanical,23,46,E/B,3418
22-Oct-19,702,2:22:00 PM,Tuesday,Sherway Gardens,Utilized Off Route,1,1,E/B,8437
22-Oct-19,939,2:33:00 PM,Tuesday,Finch Station,Utilized Off Route,8,17,E/B,1651
22-Oct-19,168,2:35:00 PM,Tuesday,Dundas West Station,Utilized Off Route,13,25,S/B,1555
22-Oct-19,122,2:35:00 PM,Tuesday,Wilson and Avenue,Utilized Off Route,11,23,W/B,8123
22-Oct-19,36,2:36:00 PM,Tuesday,Finch Station,Utilized Off Route,5,10,W/B,3567
22-Oct-19,165,2:37:00 PM,Tuesday,York Mills Stn,Utilized Off Route,10,20,W/B,3243
22-Oct-19,60,2:38:00 PM,Tuesday,Finch stn,Utilized Off Route,9,18,W/B,3270
22-Oct-19,35,2:38:00 PM,Tuesday,Jane and St.Clair,Utilized Off Route,5,10,S/B,3485
22-Oct-19,600,2:39:00 PM,Tuesday,Neptune and Bathurst,Utilized Off Route,1,1,S/B,8131
22-Oct-19,706,2:39:00 PM,Tuesday,Pape Station,Utilized Off Route,1,1,E/B,8553
22-Oct-19,98,2:40:00 PM,Tuesday,Sheppard and Yonge,Utilized Off Route,15,30,E/B,8321
22-Oct-19,45,2:40:00 PM,Tuesday,Kipling Station,Utilized Off Route,8,16,N/B,8027
22-Oct-19,60,2:43:00 PM,Tuesday,Finch stn,Utilized Off Route,9,18,W/B,3310
22-Oct-19,32,2:44:00 PM,Tuesday,Eglinton Stn,Utilized Off Route,9,19,,1024
22-Oct-19,32,2:45:00 PM,Tuesday,Eglinton Stn,Utilized Off Route,10,19,,1015
22-Oct-19,54,2:45:00 PM,Tuesday,warden & lawrence,Utilized Off Route,10,20,E/B,8664
22-Oct-19,96,2:45:00 PM,Tuesday,York Mills Stn,Utilized Off Route,24,48,W/B,3476
22-Oct-19,63,2:45:00 PM,Tuesday,Eglinton West Stn,Utilized Off Route,3,9,S/B,8329
22-Oct-19,52,2:45:00 PM,Tuesday,Lawrence Station,Utilized Off Route,13,27,W/B,8368
22-Oct-19,34,2:46:00 PM,Tuesday,Eglinton Station,Utilized Off Route,12,24,E/B,8727
22-Oct-19,52,2:46:00 PM,Tuesday,Lawrence Station,Utilized Off Route,15,24,W/B,1352
22-Oct-19,51,2:49:00 PM,Tuesday,york mills and leslie,Utilized Off Route,21,42,E/B,8156
22-Oct-19,57,2:49:00 PM,Tuesday,Midland south of Passmore,Diversion,8,16,S/B,8750
22-Oct-19,42,2:49:00 PM,Tuesday,Finch stn,Utilized Off Route,8,15,W/B,1283
22-Oct-19,36,2:50:00 PM,Tuesday,Finch station,Utilized Off Route,5,10,W/B,3331
22-Oct-19,95,2:50:00 PM,Tuesday,York Mills Station,Utilized Off Route,10,20,E/B,1308
22-Oct-19,89,2:50:00 PM,Tuesday,Keele Stn.,Utilized Off Route,11,20,S/B,1137
22-Oct-19,602,2:50:00 PM,Tuesday,Steeles and Kipling Loop,Utilized Off Route,1,1,S/B,8030
22-Oct-19,134,2:53:00 PM,Tuesday,STC,Utilized Off Route,7,14,E/B,9094
22-Oct-19,83,2:53:00 PM,Tuesday,Don mills station,Mechanical,22,36,S/B,8476
22-Oct-19,7,2:55:00 PM,Tuesday,Bathurst Station,Utilized Off Route,7,14,N/B,8219
22-Oct-19,165,2:55:00 PM,Tuesday,York Mills Stn,Utilized Off Route,9,17,W/B,3179
22-Oct-19,34,2:56:00 PM,Tuesday,Eglinton Station,Utilized Off Route,6,12,E/B,8662
22-Oct-19,34,2:58:00 PM,Tuesday,Eglinton Station,Utilized Off Route,13,26,E/B,8694
22-Oct-19,60,2:59:00 PM,Tuesday,Finch stn,Utilized Off Route,9,18,W/B,3579
22-Oct-19,35,3:00:00 PM,Tuesday,Jane Stn,Mechanical,5,10,N/B,1707
22-Oct-19,902,3:00:00 PM,Tuesday,Warden Stn,Utilized Off Route,10,20,N/B,8542
22-Oct-19,57,3:00:00 PM,Tuesday,Midland at Passmore,Diversion,143,151,B/W,
22-Oct-19,63,3:00:00 PM,Tuesday,Eglinton West Stn,Utilized Off Route,10,19,S/B,1251
22-Oct-19,52,3:04:00 PM,Tuesday,Lawrence Station,Utilized Off Route,14,24,W/B,8167
22-Oct-19,75,3:04:00 PM,Tuesday,Bllor and Sherbourne,Utilized Off Route,8,9,S/B,8375
22-Oct-19,937,3:05:00 PM,Tuesday,Islington and Eglinton,Vision,12,24,S/B,8073
22-Oct-19,85,3:05:00 PM,Tuesday,Don Mills Stn,Utilized Off Route,13,23,E/B,1661
22-Oct-19,996,3:06:00 PM,Tuesday,Yorkmills Stn,Utilized Off Route,12,23,,3198
22-Oct-19,47,3:08:00 PM,Tuesday,Lansdowne and Seaforth,Investigation,7,15,N/B,1410
22-Oct-19,95,3:08:00 PM,Tuesday,Bayview and York Mills,Utilized Off Route,10,20,W/B,1611
22-Oct-19,960,3:10:00 PM,Tuesday,Finch stn,Utilized Off Route,9,18,W/B,3273
22-Oct-19,924,3:16:00 PM,Tuesday,Victoria Park and Steeles,Utilized Off Route,10,19,S/B,8570
22-Oct-19,168,3:20:00 PM,Tuesday,Avon Loop,Utilized Off Route,7,15,N/B,1085
22-Oct-19,127,3:20:00 PM,Tuesday,Spadina Stn,Utilized Off Route,15,30,W/B,1281
22-Oct-19,94,3:20:00 PM,Tuesday,Castle Frank Station,Utilized Off Route,15,30,E/B,1095
22-Oct-19,79,3:20:00 PM,Tuesday,Runnymemde Stn,Utilized Off Route,9,17,N/B,1143
22-Oct-19,69,3:24:00 PM,Tuesday,Warden Stn.,Mechanical,9,18,S/B,9226
22-Oct-19,69,3:24:00 PM,Tuesday,Warden Stn.,Mechanical,9,18,S/B,9226
22-Oct-19,701,3:25:00 PM,Tuesday,Wilson Garage,Utilized Off Route,1,1,E/B,8114
22-Oct-19,56,3:28:00 PM,Tuesday,wilson garage,Utilized Off Route,18,36,E/B,1364
22-Oct-19,600,3:30:00 PM,Tuesday,STC,Utilized Off Route,1,1,W/B,8831
22-Oct-19,709,3:33:00 PM,Tuesday,Oakwood Loop,Utilized Off Route,1,1,E/B,1074
22-Oct-19,57,3:39:00 PM,Tuesday,Midland at McNicoll,Diversion,8,16,N/B,8738
22-Oct-19,41,3:45:00 PM,Tuesday,Keele and Grandravine,Emergency Services,8,16,N/B,9101
22-Oct-19,53,4:00:00 PM,Tuesday,53 Steeles,General Delay,6,12,B/W,0
22-Oct-19,63,4:03:00 PM,Tuesday,Eglinton west station,Emergency Services,8,16,N/B,8183
22-Oct-19,701,4:16:00 PM,Tuesday,Bathurst and Lawrence,Utilized Off Route,1,1,W/B,8114
22-Oct-19,35,4:16:00 PM,Tuesday,Jane Stn,Utilized Off Route,5,10,N/B,3330
22-Oct-19,97,4:20:00 PM,Tuesday,Hilda and Steeles to Queens Quay and Yonge,General Delay,60,90,B/W,
22-Oct-19,600,4:20:00 PM,Tuesday,Pioneer Village stn,Utilized Off Route,1,1,W/B,3346
22-Oct-19,168,4:20:00 PM,Tuesday,St.Clair/Bathurst,Utilized Off Route,8,15,W/B,1085
22-Oct-19,719,4:20:00 PM,Tuesday,Eglinton Stn,Utilized Off Route,1,1,,1072
22-Oct-19,7,4:24:00 PM,Tuesday,Bathurst Station,Utilized Off Route,7,14,N/B,8341
22-Oct-19,96,4:25:00 PM,Tuesday,york millls station,Utilized Off Route,8,16,E/B,3207
22-Oct-19,935,4:26:00 PM,Tuesday,Jane Stn,Utilized Off Route,10,20,N/B,3253
22-Oct-19,927,4:26:00 PM,Tuesday,Kipling Station,Utilized Off Route,12,24,S/B,3278
22-Oct-19,34,4:29:00 PM,Tuesday,Leslie and Eglinton,Utilized Off Route,6,12,E/B,8928
22-Oct-19,37,4:30:00 PM,Tuesday,Islington Station,Utilized Off Route,12,24,N/B,8047
22-Oct-19,85,4:30:00 PM,Tuesday,Don Mills Stn,Utilized Off Route,13,26,E/B,3520
22-Oct-19,90,4:30:00 PM,Tuesday,St Clair Stn,Utilized Off Route,6,12,,1247
22-Oct-19,94,4:31:00 PM,Tuesday,Castle Frank Station,Utilized Off Route,16,32,W/B,1267
22-Oct-19,11,4:32:00 PM,Tuesday,Davisville Station,Utilized Off Route,15,30,N/B,8130
22-Oct-19,39,4:32:00 PM,Tuesday,Finch Station,Utilized Off Route,15,29,E/B,3541
22-Oct-19,72,4:36:00 PM,Tuesday,Pape south of Danforth,Mechanical,21,42,S/B,9235
22-Oct-19,935,4:37:00 PM,Tuesday,Jane Stn,Utilized Off Route,10,20,N/B,3563
22-Oct-19,935,4:37:00 PM,Tuesday,Jane Stn,Utilized Off Route,10,20,N/B,3563
22-Oct-19,12,4:39:00 PM,Tuesday,Birchmount/ Danforth,Utilized Off Route,20,40,W/B,8527
22-Oct-19,706,4:39:00 PM,Tuesday,Main St Station,Utilized Off Route,1,1,W/B,3115
22-Oct-19,960,4:40:00 PM,Tuesday,Finch stn,Utilized Off Route,9,18,W/B,3546
22-Oct-19,102,4:40:00 PM,Tuesday,Warden Stn,Utilized Off Route,22,44,N/B,8955
22-Oct-19,165,4:40:00 PM,Tuesday,`york mills station,Utilized Off Route,12,24,E/B,3291
22-Oct-19,24,4:40:00 PM,Tuesday,Don Mills Station,Utilized Off Route,18,36,W/B,3136
22-Oct-19,32,4:44:00 PM,Tuesday,Eglinton Stn,Utilized Off Route,10,19,,1136
22-Oct-19,25,4:45:00 PM,Tuesday,Donmills Station,Utilized Off Route,5,11,S/B,8775
22-Oct-19,989,4:45:00 PM,Tuesday,Keele Stn.,Utilized Off Route,14,27,S/B,1359
22-Oct-19,602,4:46:00 PM,Tuesday,Steeles and Clalirport,Utilized Off Route,1,1,E/B,8024
22-Oct-19,902,4:48:00 PM,Tuesday,Birchmount Division,Utilized Off Route,10,20,N/B,3143
22-Oct-19,96,4:50:00 PM,Tuesday,york mills station,Utilized Off Route,8,16,E/B,3228
22-Oct-19,56,4:50:00 PM,Tuesday,donlands st.,Utilized Off Route,18,36,E/B,1364
22-Oct-19,133,4:55:00 PM,Tuesday,STC,Utilized Off Route,8,16,E/B,3536
22-Oct-19,32,4:59:00 PM,Tuesday,Eglinton Stn,Utilized Off Route,101,19,,1603
22-Oct-19,953,5:00:00 PM,Tuesday,953 Steeles express,General Delay,8,16,B/W,0
22-Oct-19,168,5:05:00 PM,Tuesday,Avon loop,Utilized Off Route,7,15,N/B,1361
22-Oct-19,927,5:05:00 PM,Tuesday,Kipling Station,Utilized Off Route,6,12,S/B,3263
22-Oct-19,135,5:05:00 PM,Tuesday,Warden Stn,Mechanical,20,40,S/B,8556
22-Oct-19,90,5:06:00 PM,Tuesday,St Clair Stn,Utilized Off Route,6,12,,
22-Oct-19,53,5:07:00 PM,Tuesday,Steeles and Mt Castle Gate,Diversion,6,12,E/B,0
22-Oct-19,35,5:10:00 PM,Tuesday,Jane and Finch,Utilized Off Route,5,10,N/B,3354
22-Oct-19,165,5:10:00 PM,Tuesday,york mills station,Utilized Off Route,8,18,E/B,3277
22-Oct-19,984,5:11:00 PM,Tuesday,Sheppard Station,Utilized Off Route,9,18,W/B,3324
22-Oct-19,134,5:15:00 PM,Tuesday,STC,Utilized Off Route,5,10,E/B,1327
22-Oct-19,84,5:15:00 PM,Tuesday,Sheppard at Min Ave,Emergency Services,15,30,E/B,3489
22-Oct-19,60,5:20:00 PM,Tuesday,Steeles / Norfinch,Diversion,80,89,W/B,3211
22-Oct-19,53,5:28:00 PM,Tuesday,Steeles and Tarbert,Investigation,5,10,W/B,3513
22-Oct-19,43,5:30:00 PM,Tuesday,Scarborough Town centre,Mechanical,15,30,S/B,8706
22-Oct-19,68,5:30:00 PM,Tuesday,Warden Station,Utilized Off Route,7,14,N/B,8901
22-Oct-19,39,5:30:00 PM,Tuesday,Finch Sattion,Utilized Off Route,15,30,E/B,3440
22-Oct-19,129,5:30:00 PM,Tuesday,STC,Utilized Off Route,5,10,N/B,1561
22-Oct-19,927,5:40:00 PM,Tuesday,Kipling Station,Utilized Off Route,6,12,S/B,3328
22-Oct-19,134,5:50:00 PM,Tuesday,Centenniel College,Mechanical,5,10,W/B,9076
22-Oct-19,995,5:50:00 PM,Tuesday,York Mills and Don Mills,Investigation,11,21,W/B,1550
22-Oct-19,927,6:00:00 PM,Tuesday,Steeles/Martin Grove,Utilized Off Route,6,12,N/B,3350
22-Oct-19,51,6:04:00 PM,Tuesday,eglinton station,Utilized Off Route,21,42,E/B,8156
22-Oct-19,927,6:05:00 PM,Tuesday,kipling station,Utilized Off Route,1,1,S/B,3599
22-Oct-19,35,6:10:00 PM,Tuesday,Pioneer Village Stn,Mechanical,5,10,S/B,3707
22-Oct-19,113,6:20:00 PM,Tuesday,Danforth/ Victoria Park,Mechanical,11,22,W/B,8519
22-Oct-19,165,6:21:00 PM,Tuesday,york mills station,Utilized Off Route,8,16,E/B,3561
22-Oct-19,924,6:24:00 PM,Tuesday,Victoria Park station,Mechanical,9,18,S/B,8470
22-Oct-19,6,6:55:00 PM,Tuesday,Davenport and Dupont,Mechanical,7,15,N/B,1590
22-Oct-19,71,7:07:00 PM,Tuesday,Rockcliff & Hector/ Alliance,Mechanical,9,18,N/B,1357
22-Oct-19,75,7:10:00 PM,Tuesday,Queen/ Sherbourne,Investigation,10,20,S/B,1214
22-Oct-19,24,7:12:00 PM,Tuesday,Don Mills Station,Mechanical,9,18,S/B,9210
22-Oct-19,935,7:25:00 PM,Tuesday,Jane and Finch,Mechanical,10,20,S/B,3586
22-Oct-19,925,7:43:00 PM,Tuesday,Pape Station,Mechanical,10,20,N/B,8620
22-Oct-19,20,7:54:00 PM,Tuesday,Kennedy station,Mechanical,20,40,S/B,3141
22-Oct-19,34,8:00:00 PM,Tuesday,Eglinton & Brentcliff,Investigation,16,32,W/B,8801
22-Oct-19,989,8:08:00 PM,Tuesday,Kipling Station,Utilized Off Route,1,1,S/B,111
22-Oct-19,53,8:20:00 PM,Tuesday,Steeles and Don Mills,Mechanical,5,20,E/B,1744
22-Oct-19,112,9:08:00 PM,Tuesday,Kipling Stn,Mechanical,15,30,N/B,8090
22-Oct-19,53,9:15:00 PM,Tuesday,Finch station,Mechanical,5,10,E/B,1631
22-Oct-19,86,9:57:00 PM,Tuesday,Kennedy STN,Utilized Off Route,10,20,E/B,8913
22-Oct-19,116,9:58:00 PM,Tuesday,Morningside and Sheppard,Utilized Off Route,10,20,E/B,8898
22-Oct-19,84,10:09:00 PM,Tuesday,Sheppard Station,Utilized Off Route,10,19,W/B,3227
22-Oct-19,36,10:10:00 PM,Tuesday,Finch station,Utilized Off Route,10,20,W/B,3337
22-Oct-19,96,10:13:00 PM,Tuesday,York Mills Stn,Utilized Off Route,21,42,S/B,3294
22-Oct-19,72,10:15:00 PM,Tuesday,Lakeshore & Parliament,Emergency Services,18,36,E/B,8511
22-Oct-19,95,10:15:00 PM,Tuesday,Yorkmills stn,Utilized Off Route,10,20,E/B,1566
22-Oct-19,7,10:21:00 PM,Tuesday,Lawrence,Mechanical,9,18,N/B,8315
22-Oct-19,72,10:25:00 PM,Tuesday,Bay & Front,Investigation,18,36,E/B,8540
22-Oct-19,34,10:37:00 PM,Tuesday,Eglinton Station,Utilized Off Route,11,19,E/B,8877
22-Oct-19,87,10:44:00 PM,Tuesday,Broadview Station,Utilized Off Route,11,22,N/B,8962
22-Oct-19,6,10:45:00 PM,Tuesday,Bay & Front,Diversion,70,100,BW,1605
22-Oct-19,72,10:45:00 PM,Tuesday,Front & Bay,Diversion,70,88,B/W,8584
22-Oct-19,87,11:12:00 PM,Tuesday,Cosburn & Donlands,Emergency Services,11,22,E/B,8400
22-Oct-19,22,11:20:00 PM,Tuesday,Coxwell Loop,Diversion,34,44,B/W,8451
23-Oct-19,54,12:05:00 AM,Wednesday,Eglinton Station,Mechanical,20,40,E/B,8931
23-Oct-19,24,12:10:00 AM,Wednesday,Victoria Park/ Holland dr,Investigation,9,18,N/B,3145
