_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
1615572,14122,BP-33892,584,Kingston Rd,Kingston Rd,North,Glen Stewart Cres,West,,19,,Ring,Existing,0,320916.118,4837645.462,-79.30012221,43.6785816,"{u'type': u'Point', u'coordinates': (-79.300122209, 43.6785816029)}"
1615573,14123,BP-33895,238-240,Broadview Ave,Dundas St E,North,Ln W Broadview N Dundas,East,,14,,Ring,Existing,0,316766.442,4835843.392,-79.35162773,43.66243904,"{u'type': u'Point', u'coordinates': (-79.3516277222, 43.6624390364)}"
1615574,14124,BP-33899,885,Dundas St E,Dundas St E,South,Ln E Broadview N Dundas,East,,14,,Ring,Existing,0,316861.435,4835860.213,-79.35044953,43.66258892,"{u'type': u'Point', u'coordinates': (-79.3504495292, 43.6625889127)}"
1615575,14125,BP-33905,111,Broadview Ave,Broadview Ave,East,Thompson St,East,,14,,Ring,Existing,0,316896.675,4835521.103,-79.35002019,43.6595359,"{u'type': u'Point', u'coordinates': (-79.3500201864, 43.6595359048)}"
1615576,14126,BP-33918,811,Gerrard St E,Gerrard St E,South,Logan Ave,East,,14,,Ring,Existing,0,317301.924,4836358.225,-79.34497636,43.66706439,"{u'type': u'Point', u'coordinates': (-79.3449763632, 43.6670643951)}"
1615577,14127,BP-33929,653,Queen St E,Queen St E,South,Carroll St,East,,14,Riverside District,Ring,Existing,0,316738.05,4835385.213,-79.35198988,43.65831527,"{u'type': u'Point', u'coordinates': (-79.351989886, 43.6583152791)}"
1615578,14128,BP-33941,792A,Gerrard St E,Logan Ave,West,Gerrard St E,North,,14,,Ring,Existing,0,317276.384,4836379.373,-79.34529257,43.66725518,"{u'type': u'Point', u'coordinates': (-79.3452925687, 43.6672551837)}"
1615579,14129,BP-33025,594,Spadina Ave,Willcocks St,North,Spadina Ave,West,,11,,Ring,Existing,0,312733.986,4835716.034,-79.40162804,43.66134661,"{u'type': u'Point', u'coordinates': (-79.4016280473, 43.6613466061)}"
1615580,14130,BP-33035,190,Dupont St,Dupont St,North,Ln W St George S Dupont,East,,11,Dupont by the Castle,Ring,Existing,0,312544.308,4837298.073,-79.40395712,43.67558905,"{u'type': u'Point', u'coordinates': (-79.4039571212, 43.6755890451)}"
1615581,14131,BP-33066,266,Dupont St,Dupont St,North,Spadina Rd,East,,11,Dupont by the Castle,Ring,Existing,0,312331.603,4837237.384,-79.40659588,43.67504495,"{u'type': u'Point', u'coordinates': (-79.4065958767, 43.6750449505)}"
1615582,14132,BP-33073,1630,Danforth Ave,Danforth Ave,North,Hillingdon Ave,West,,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319128.607,4838212.496,-79.32227638,43.68372224,"{u'type': u'Point', u'coordinates': (-79.3222763747, 43.683722243)}"
1615583,14133,BP-33099,1926,Danforth Ave,Danforth Ave,North,West Lynn Ave,North,,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319613.85,4838357.698,-79.31625375,43.68501973,"{u'type': u'Point', u'coordinates': (-79.3162537463, 43.6850197281)}"
1615584,14134,BP-33107,1992A,Danforth Ave,Danforth Ave,North,Moberly Ave,West,,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319759.648,4838401.423,-79.31444411,43.68541039,"{u'type': u'Point', u'coordinates': (-79.3144441107, 43.6854103869)}"
1615585,14135,BP-33109,2036A,Danforth Ave,Danforth Ave,North,Moberly Ave,West,,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319770.203,4838404.628,-79.3143131,43.68543902,"{u'type': u'Point', u'coordinates': (-79.3143131007, 43.6854390234)}"
1615586,14136,BP-33111,1602A,Danforth Ave,Danforth Ave,North,Coxwell Ave,East,,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319067.859,4838195.647,-79.3230303,43.68357175,"{u'type': u'Point', u'coordinates': (-79.3230302995, 43.6835717496)}"
1615587,14137,BP-33112,1684,Danforth Ave,Woodington Ave,West,Danforth Ave,North,,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319228.804,4838253.787,-79.32103249,43.68409198,"{u'type': u'Point', u'coordinates': (-79.321032491, 43.6840919752)}"
1615588,14138,BP-33120,1982,Danforth Ave,Danforth Ave,North,East Lynn Ave,East,,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319737.607,4838394.607,-79.31471769,43.68534948,"{u'type': u'Point', u'coordinates': (-79.3147176894, 43.6853494778)}"
1615589,14139,BP-33140,695,Coxwell Ave,Danforth Ave,South,Coxwell Ave,East,,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319060.868,4838174.008,-79.32311758,43.6833771,"{u'type': u'Point', u'coordinates': (-79.3231175834, 43.6833771055)}"
1615590,14140,BP-35157,869,Yonge St,Davenport Rd,North,Bay St,East,,11,,Ring,Existing,0,313637.492,4837022.284,-79.39040428,43.67309439,"{u'type': u'Point', u'coordinates': (-79.3904042805, 43.673094389)}"
1615591,14143,BP-35179,200,King St W,Simcoe St,East,Pearl St,South,,10,Financial District,Ring,Existing,0,313986.429,4834208.003,-79.38612493,43.64775789,"{u'type': u'Point', u'coordinates': (-79.3861249309, 43.6477578931)}"
1615592,14144,BP-35190,280,Richmond St W,Richmond St W,North,John St,East,,10,Toronto Entertainment District,Ring,Existing,0,313629.888,4834370.764,-79.39054194,43.64922728,"{u'type': u'Point', u'coordinates': (-79.3905419483, 43.6492272786)}"
1615593,14145,BP-35210,47,Duncan St,Richmond St W,South,Duncan St,East,,10,Toronto Entertainment District,Ring,Existing,0,313729.793,4834383.218,-79.3893033,43.64933819,"{u'type': u'Point', u'coordinates': (-79.3893032911, 43.6493381889)}"
1615594,14146,BP-35255,240,Mc Caul St,Mc Caul St,West,Ln 2 S College W Mc Caul,North,,11,,Ring,Existing,0,313424.314,4835395.279,-79.39307394,43.6584517,"{u'type': u'Point', u'coordinates': (-79.3930739424, 43.6584516983)}"
1615595,14148,BP-35288,20,Orde St,Mc Caul St,East,Ln 2 S College W Mc Caul,North,,11,,Ring,Existing,0,313429.225,4835368.611,-79.39301348,43.65821159,"{u'type': u'Point', u'coordinates': (-79.3930134812, 43.6582115938)}"
1615596,14149,BP-33158,1,King St E,Yonge St,East,King St E,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,314663.417,4834346.276,-79.37773048,43.64899387,"{u'type': u'Point', u'coordinates': (-79.3777304741, 43.6489938683)}"
1615597,14150,BP-33160,91,Front St E,Front St E,South,Market St,East,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315138.845,4834365.776,-79.37183658,43.64916293,"{u'type': u'Point', u'coordinates': (-79.3718365839, 43.6491629389)}"
1615598,14151,BP-33174,94,The Esplanade,The Esplanade,North,Farquhars Lane,East,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315073.076,4834194.106,-79.37265514,43.64761859,"{u'type': u'Point', u'coordinates': (-79.3726551387, 43.6476185897)}"
1615599,14166,BP-18992,355,Adelaide St W,Adelaide St W,South,Charlotte St,West,,10,Toronto Entertainment District,Ring,Existing,0,313305.624,4834109.068,-79.39456574,43.64687544,"{u'type': u'Point', u'coordinates': (-79.3945657398, 43.6468754396)}"
1615600,14170,BP-45019,2803,Dundas St W,Dundas St W,South,Indian Grv,West,,4,Junction Gardens,Ring,Existing,0,307823.552,4836153.502,-79.46250909,43.66532058,"{u'type': u'Point', u'coordinates': (-79.4625090918, 43.6653205835)}"
1615601,14171,BP-45011,520,King St E,King St E,North,River St,West,,13,,Ring,Existing,0,316330.372,4835175.211,-79.35704882,43.65643141,"{u'type': u'Point', u'coordinates': (-79.3570488206, 43.656431416)}"
1615602,14172,BP-45005,526,King St E,King St E,North,River St,West,,13,,Ring,Existing,0,316358.099,4835197.865,-79.35670458,43.6566349,"{u'type': u'Point', u'coordinates': (-79.3567045832, 43.6566349016)}"
1615603,14173,BP-40083,400,Richmond St W,Richmond St W,North,Spadina Ave,East,,10,Toronto Entertainment District,Ring,Existing,0,313252.076,4834238.717,-79.39522748,43.64804307,"{u'type': u'Point', u'coordinates': (-79.3952274821, 43.648043066)}"
1615604,14174,BP-45004,253,King St E,King St E,North,Sherbourne St,East,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315453.658,4834600.441,-79.36792945,43.65127079,"{u'type': u'Point', u'coordinates': (-79.3679294494, 43.651270796)}"
1615605,14175,BP-45016,661,University Ave,University Ave,East,College St,South,,11,,Ring,Existing,0,313675.887,4835482.579,-79.38995345,43.65923456,"{u'type': u'Point', u'coordinates': (-79.3899534579, 43.6592345545)}"
1615606,14176,BP-45001,68,Shuter St,Shuter St,North,Dalhousie St,East,,13,,Ring,Existing,0,314833.389,4835021.261,-79.37561092,43.65506736,"{u'type': u'Point', u'coordinates': (-79.375610922, 43.655067363)}"
1615607,14177,BP-45012,763,Woodbine Ave,Gerrard St E,South,Woodbine Ave,East,,19,,Ring,Existing,0,320087.817,4837899.431,-79.31038784,43.68088514,"{u'type': u'Point', u'coordinates': (-79.3103878348, 43.6808851463)}"
1615608,14178,BP-45020,2803,Dundas St W,Dundas St W,South,Indian Grv,West,,4,Junction Gardens,Ring,Existing,0,307809.483,4836153.862,-79.46268354,43.66532388,"{u'type': u'Point', u'coordinates': (-79.4626835401, 43.6653238811)}"
1615609,14179,BP-34331,140,St George St,Sussex Ave,South,bpNichol Lane,East,,11,,Ring,Existing,0,312904.441,4836151.382,-79.39950808,43.66526348,"{u'type': u'Point', u'coordinates': (-79.3995080757, 43.6652634776)}"
1615610,14180,BP-36130,1488,Queen St W,Queen St W,North,MacDonell Ave,East,,4,Parkdale Village,Ring,Existing,0,309826.785,4833391.926,-79.43769547,43.64045182,"{u'type': u'Point', u'coordinates': (-79.4376954708, 43.6404518206)}"
1615611,14182,BP-35336,148,Spadina Ave,Spadina Ave,West,Lot Street Lane,West,,10,,Ring,Existing,0,313159.4,4834248.815,-79.39637615,43.64813501,"{u'type': u'Point', u'coordinates': (-79.3963761421, 43.6481350088)}"
1615612,14183,BP-33532,1910,Gerrard St E,Gerrard St E,North,Glenmore Rd,North,,19,,Ring,Existing,0,319960.116,4837845.909,-79.31197318,43.680406,"{u'type': u'Point', u'coordinates': (-79.3119731844, 43.6804059968)}"
1615613,14184,BP-25924,904,Logan Ave,Danforth Ave,North,Logan Ave,West,,14,Greektown on the Danforth,Ring,Existing,0,316902.06,4837576.158,-79.34990734,43.67803398,"{u'type': u'Point', u'coordinates': (-79.3499073336, 43.6780339864)}"
1615614,14185,BP-25963,257,Danforth Ave,Danforth Ave,South,Playter Blvd,South,,14,Broadview Danforth,Ring,Existing,0,316496.865,4837447.4,-79.35493544,43.67688148,"{u'type': u'Point', u'coordinates': (-79.3549354356, 43.6768814862)}"
1615615,14186,BP-22626,371,Yonge St,Yonge St,East,Walton St,South,,13,Downtown Yonge,Ring,Existing,0,314339.938,4835396.022,-79.38172185,43.6584472,"{u'type': u'Point', u'coordinates': (-79.3817218532, 43.6584472042)}"
1615616,14187,BP-26795,2044,Queen St E,Lee Ave,East,Queen St E,North,,19,The Beach,Ring,Existing,0,321088.922,4836770.217,-79.29800548,43.67069952,"{u'type': u'Point', u'coordinates': (-79.298005473, 43.6706995215)}"
1615617,14188,BP-32110,2234,Queen St E,Queen St E,North,Beech Ave,East,,19,The Beach,Ring,Existing,0,321943.895,4837000.532,-79.28739593,43.67275342,"{u'type': u'Point', u'coordinates': (-79.2873959356, 43.6727534216)}"
1615618,14189,BP-27960,679,Queen St W,Queen St W,South,Markham St,East,,10,West Queen West,Ring,Existing,0,312464.371,4834113.679,-79.40499369,43.64692609,"{u'type': u'Point', u'coordinates': (-79.4049936877, 43.646926087)}"
1615619,14190,BP-26690,362,Bloor St W,Walmer Rd,West,Bloor St W,North,,11,Bloor Annex,Ring,Existing,0,312414.171,4836288.343,-79.40558529,43.66650149,"{u'type': u'Point', u'coordinates': (-79.4055852929, 43.6665014905)}"
1615620,14191,BP-26540,3055,Bloor St W,Bloor St W,South,Brentwood Rd S,East,,3,The Kingsway,Ring,Existing,0,303751.406,4834106.031,-79.5129982,43.64689598,"{u'type': u'Point', u'coordinates': (-79.5129981966, 43.6468959848)}"
1615621,14192,BP-28513,3001,Dundas St W,Dundas St W,South,Pacific Ave,West,,4,Junction Gardens,Ring,Existing,0,307273.74,4836162.423,-79.46932651,43.66540292,"{u'type': u'Point', u'coordinates': (-79.469326512, 43.6654029171)}"
1615622,14193,BP-21517,2400,Dundas St W,Dundas St W,East,Chelsea Ave,North,,4,,Ring,Existing,0,308600.565,4835382.561,-79.45287985,43.65837751,"{u'type': u'Point', u'coordinates': (-79.4528798533, 43.6583775155)}"
1615623,14194,BP-33385,149A,Roncesvalles Ave,Roncesvalles Ave,East,Garden Ave,North,,4,Roncesvalles Village,Ring,Existing,0,308994.79,4833769.484,-79.4480047,43.64385552,"{u'type': u'Point', u'coordinates': (-79.4480047044, 43.6438555153)}"
1615624,14195,BP-35189,217,Richmond St W,Duncan St,West,Richmond St W,West,,10,Toronto Entertainment District,Ring,Existing,0,313727.596,4834382.56,-79.38933053,43.64933229,"{u'type': u'Point', u'coordinates': (-79.3893305366, 43.6493322923)}"
1615625,14196,BP-27753,706,College St,College St,North,Montrose Ave,East,,11,Little Italy,Ring,Existing,0,311453.282,4835040.731,-79.41751555,43.65528053,"{u'type': u'Point', u'coordinates': (-79.4175155514, 43.6552805365)}"
1615626,14197,BP-35035,455,Cosburn Ave,Cosburn Ave,South,Athlone Rd,South,,14,,Ring,Existing,0,318046.402,4839173.001,-79.33567575,43.69238808,"{u'type': u'Point', u'coordinates': (-79.3356757523, 43.6923880841)}"
1615627,14198,BP-21489,2767,Dundas St W,Dundas St W,South,Indian Road Cres,West,,4,,Ring,Existing,0,307908.444,4836140.694,-79.46145654,43.66520494,"{u'type': u'Point', u'coordinates': (-79.4614565369, 43.6652049444)}"
1615628,14200,BP-34218,1023,Coxwell Ave,Coxwell Ave,East,Ln S O Connor W Coxwell,South,,19,,Ring,Existing,0,318581.42,4839685.474,-79.32902567,43.69699124,"{u'type': u'Point', u'coordinates': (-79.3290256711, 43.6969912485)}"
1615629,14201,BP-31815,575,King St E,King St E,South,St Lawrence St,West,,13,,Ring,Existing,0,316326.886,4835153.772,-79.35709249,43.65623849,"{u'type': u'Point', u'coordinates': (-79.3570924969, 43.6562384907)}"
1615630,14202,BP-28227,2243,Bloor St W,Bloor St W,South,Beresford Ave,West,,4,Bloor West Village,Ring,Existing,0,306622.645,4834539.356,-79.47740534,43.650795,"{u'type': u'Point', u'coordinates': (-79.4774053345, 43.6507950067)}"
1615631,14203,BP-33972,1349,Woodbine Ave,Woodbine Ave,East,Cosburn Ave,North,,19,,Ring,Existing,0,319518.906,4839648.499,-79.31739614,43.69664044,"{u'type': u'Point', u'coordinates': (-79.3173961479, 43.6966404396)}"
1615632,14204,BP-30721,661,Willard Ave,Willard Ave,East,St John's Rd,North,,4,,Ring,Existing,0,305834.168,4835853.37,-79.48717728,43.66262442,"{u'type': u'Point', u'coordinates': (-79.4871772794, 43.6626244221)}"
1615633,14206,BP-21947,397,Front St W,Front St W,South,Spadina Ave,East,,10,Toronto Entertainment District,Ring,Existing,0,313403.52,4833653.182,-79.39335949,43.64277072,"{u'type': u'Point', u'coordinates': (-79.3933594991, 43.6427707225)}"
1615634,14207,BP-26972,91,Shank St,Douro St,North,Shaw St,West,,10,,Ring,Existing,0,311641.243,4833424.335,-79.41520577,43.64072908,"{u'type': u'Point', u'coordinates': (-79.4152057666, 43.6407290768)}"
1615635,14208,BP-21812,57,Grenville St,Bay St,West,Grenville St,South,,11,,Ring,Existing,0,313982.228,4835718.61,-79.38615133,43.66135542,"{u'type': u'Point', u'coordinates': (-79.3861513213, 43.6613554275)}"
1615636,14209,BP-35784,618B,Fleet St,Fleet St,North,Grand Magazine St,West,,10,CityPlace and Fort York,Ring,Existing,0,312653.147,4832909.158,-79.40267116,43.63608179,"{u'type': u'Point', u'coordinates': (-79.4026711585, 43.6360817884)}"
1615637,14210,BP-32521,1303,Queen St E,Queen St E,South,Agnes Lane,West,,14,Leslieville,Ring,Existing,0,318671.937,4835986.066,-79.32799787,43.66369018,"{u'type': u'Point', u'coordinates': (-79.327997863, 43.6636901809)}"
1615638,14212,BP-29145,280,College St,Douglas Campbell Lane,East,College St,North,,11,,Ring,Existing,0,312786.189,4835334.482,-79.40098643,43.65791157,"{u'type': u'Point', u'coordinates': (-79.4009864375, 43.6579115706)}"
1615639,14213,BP-34971,1415A,Bloor St W,Bloor St W,South,Symington Ave,East,,9,,Ring,Existing,0,309022.028,4835255.977,-79.44765546,43.65723582,"{u'type': u'Point', u'coordinates': (-79.4476554646, 43.6572358158)}"
1615640,14214,BP-26596,6,Crescent Rd,Crescent Rd,North,Yonge St,East,,11,,Ring,Existing,0,313753.049,4837472.611,-79.38896376,43.67714654,"{u'type': u'Point', u'coordinates': (-79.388963761, 43.6771465369)}"
1615641,14215,BP-24115,209,Victoria St,Victoria St,East,Shuter St,North,,13,Downtown Yonge,Ring,Existing,0,314572.16,4834988.587,-79.3788501,43.65477673,"{u'type': u'Point', u'coordinates': (-79.3788500961, 43.6547767315)}"
1615642,14216,BP-35200,217,Richmond St W,Richmond St W,South,Duncan St,West,,10,Toronto Entertainment District,Ring,Existing,0,313704.168,4834376.265,-79.38962106,43.6492759,"{u'type': u'Point', u'coordinates': (-79.3896210612, 43.6492759097)}"
1615643,14219,BP-27852,907,Queen St W,Queen St W,South,Strachan Ave,East,,10,West Queen West,Ring,Existing,0,311864.532,4833946.279,-79.41243137,43.64542519,"{u'type': u'Point', u'coordinates': (-79.4124313757, 43.6454251975)}"
1615644,14220,BP-24244,167,Evelyn Ave,Evelyn Ave,East,Annette St,South,,4,,Ring,Existing,0,306812.575,4835669.405,-79.47504662,43.66096649,"{u'type': u'Point', u'coordinates': (-79.47504663, 43.6609664857)}"
1615645,14221,BP-21792,20,Grosvenor St,Grosvenor St,North,St Vincent Lane,East,,13,,Ring,Existing,0,314058.079,4835877.842,-79.38520813,43.66278778,"{u'type': u'Point', u'coordinates': (-79.3852081303, 43.6627877859)}"
1615646,14222,BP-23120,1615,Dupont St,Dupont St,South,Franklin Ave,West,,9,,Ring,Existing,0,308444.711,4836109.124,-79.45480725,43.66491834,"{u'type': u'Point', u'coordinates': (-79.4548072556, 43.6649183368)}"
1615647,14223,BP-34989,1162,Bloor St W,Bloor St W,North,Russett Ave,West,,9,Bloordale Village,Ring,Existing,0,309891.69,4835521.237,-79.43687094,43.65961806,"{u'type': u'Point', u'coordinates': (-79.4368709341, 43.6596180665)}"
1615648,14225,BP-21431,30,Adelaide St E,Adelaide St E,North,Toronto St,West,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,314736.958,4834552.783,-79.37681504,43.65085173,"{u'type': u'Point', u'coordinates': (-79.3768150435, 43.6508517295)}"
1615649,14226,BP-18629,185,Bridgeland Ave,Bridgeland Ave,South,Caledonia Rd,East,,8,,Ring,Existing,0,307522.735,4842767.896,-79.46620569,43.72485982,"{u'type': u'Point', u'coordinates': (-79.4662056905, 43.7248598184)}"
1615650,14228,BP-18624,168,Dan Leckie Way,Dan Leckie Way,West,Fort York Blvd,North,,10,CityPlace and Fort York,Ring,Existing,0,313002.102,4833345.594,-79.39833973,43.64000654,"{u'type': u'Point', u'coordinates': (-79.3983397298, 43.6400065449)}"
1615651,14241,BP-18757,484,Spadina Ave,Spadina Ave,West,College St,North,,11,,Ring,Temporarily Removed,0,312837.585,4835372.202,-79.40034867,43.65825054,"{u'type': u'Point', u'coordinates': (-79.4003486642, 43.6582505473)}"
1615652,14242,BP-18760,484,Spadina Ave,Spadina Ave,West,College St,North,,11,,Ring,Temporarily Removed,0,312836.92,4835374.212,-79.40035688,43.65826865,"{u'type': u'Point', u'coordinates': (-79.400356879, 43.6582686471)}"
1615653,14243,BP-18762,484,Spadina Ave,Spadina Ave,West,College St,North,,11,,Ring,Temporarily Removed,0,312836.098,4835376.521,-79.40036703,43.65828944,"{u'type': u'Point', u'coordinates': (-79.400367036, 43.6582894401)}"
1615654,14244,BP-33178,2,Toronto St,King St E,North,Toronto St,West,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,314776.708,4834409.861,-79.37632492,43.6495647,"{u'type': u'Point', u'coordinates': (-79.3763249177, 43.6495647079)}"
1615655,14245,BP-33207,74,Front St E,Front St E,North,Farquhars Lane,East,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315037.827,4834334.645,-79.37308942,43.64888411,"{u'type': u'Point', u'coordinates': (-79.3730894202, 43.6488841152)}"
1615656,14246,BP-33222,145,King St W,King St W,South,University Ave,East,,10,Financial District,Ring,Existing,0,314147.408,4834204.906,-79.38412949,43.64772801,"{u'type': u'Point', u'coordinates': (-79.3841294911, 43.6477280107)}"
1615657,14247,BP-33248,35,Wellington St E,Front St E,North,Scott St,East,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,314836.807,4834193.314,-79.37558393,43.64761469,"{u'type': u'Point', u'coordinates': (-79.3755839328, 43.6476146857)}"
